56278,   83,   69,   82,   70
56379,   82,   77,   83,   63
56480,   82,   74,   82,   74
56582,   82,   77,   83,   64
56683,   83,   70,   82,   75
56784,   84,   67,   83,   74
56885,   82,   70,   83,   71
56987,   82,   62,   82,   67
57088,   83,   67,   83,   63
57189,   81,   74,   82,   65
57290,   82,   70,   82,   56
57392,   82,   71,   83,   82
57493,   82,   74,   83,   72
57594,   81,   71,   82,   62
57695,   83,   77,   82,   67
57797,   83,   76,   82,   67
57898,   83,   61,   82,   72
57999,   83,   64,   83,   69
58100,   83,   67,   82,   69
58201,   82,   76,   83,   65
58303,   82,   74,   83,   63
58404,   83,   72,   83,   75
58505,   69,   75,   68,   84
58607,   56,  358,   55,  370
58708,   59,  324,   58,  330
58809,   62,  288,   61,  296
58910,   65,  251,   64,  262
59012,   68,  225,   68,  235
59113,   71,  200,   70,  203
59214,   73,  180,   73,  184
59315,   75,  152,   75,  155
59417,   77,  131,   77,  135
59518,   79,  114,   79,  111
59619,   80,   87,   80,   94
59720,   82,   80,   82,   77
59822,   83,   62,   83,   67
59923,   84,   72,   84,   75
60024,   83,   65,   83,   63
60125,   82,   52,   81,   52
60227,   82,   71,   83,   63
60328,   78,   76,   79,   56
60429,   50,  400,   50,  398
60530,   54,  372,   53,  380
60632,   58,  332,   57,  340
60733,   63,  298,   62,  309
60834,   67,  229,   65,  243
60935,   70,  198,   68,  215
61037,   71,  182,   70,  192
61138,   74,  158,   73,  161
61239,   75,  142,   75,  145
61340,   77,  120,   78,  118
61442,   79,  103,   79,  102
61543,   81,   83,   81,   82
61644,   82,   75,   83,   67
61745,   83,   61,   82,   71
61847,   83,   65,   83,   67
61948,   83,   65,   84,   58
62049,   82,   70,   83,   61
62150,   82,   78,   83,   60
62252,   81,   85,   82,   76
62353,   50,  396,   51,  383
62454,   53,  362,   54,  356
62555,   57,  324,   57,  323
62657,   61,  288,   61,  289
62758,   64,  254,   64,  258
62859,   67,  224,   66,  231
62960,   69,  204,   68,  210
63062,   72,  171,   72,  174
63163,   74,  151,   74,  151
63264,   77,  129,   77,  127
63365,   78,  118,   79,  109
63467,   79,  101,   80,   92
63568,   81,   81,   82,   77
63669,   82,   75,   83,   64
63770,   83,   60,   83,   69
63872,   83,   65,   83,   62
63973,   83,   64,   83,   69
64074,   67,  223,   65,  241
64175,   56,  337,   56,  338
64277,   59,  303,   59,  303
64378,   62,  274,   63,  267
64479,   65,  245,   65,  241
64580,   68,  215,   68,  215
64682,   70,  191,   71,  185
64783,   73,  165,   73,  165
64884,   76,  142,   76,  148
64985,   78,  117,   78,  124
65087,   80,  100,   80,   98
65188,   82,   85,   82,   85
65289,   83,   71,   83,   67
65390,   83,   61,   84,   71
65492,   83,   71,   83,   57
65593,   83,   70,   83,   71
65694,   82,   75,   81,   50
65795,   83,   71,   81,   75
65896,   64,   80,   62,   77
65998,   53,  381,   52,  390
66099,   57,  352,   56,  355
66200,   59,  310,   59,  316
66302,   63,  280,   63,  287
66403,   65,  244,   66,  250
66504,   68,  220,   68,  230
66605,   71,  200,   71,  197
66706,   73,  178,   73,  178
66808,   76,  149,   75,  154
66909,   78,  134,   77,  128
67010,   79,  110,   79,  115
67112,   81,   84,   81,   96
67213,   83,   81,   83,   78
67314,   83,   69,   84,   65
67415,   83,   67,   82,   54
67517,   83,   63,   83,   69
67618,   82,   74,   83,   63
67719,   80,   68,   80,   69
67820,   51,  382,   53,  391
67922,   55,  362,   56,  354
68023,   59,  322,   60,  321
68124,   62,  289,   62,  287
68225,   65,  256,   66,  252
68327,   68,  229,   68,  222
68428,   70,  207,   71,  194
68529,   73,  175,   74,  172
68630,   75,  156,   75,  150
68731,   77,  136,   78,  132
68833,   80,  115,   79,  110
68934,   82,   78,   82,   76
69035,   83,   68,   83,   65
69137,   83,   61,   83,   62
69238,   82,   70,   83,   62
69339,   83,   64,   82,   72
69440,   83,   68,   83,   65
69542,   53,  363,   53,  363
69643,   56,  335,   56,  332
69744,   59,  303,   59,  302
69845,   62,  272,   62,  270
69947,   66,  236,   65,  240
70048,   70,  197,   69,  208
70149,   71,  184,   71,  184
70250,   74,  157,   73,  167
70351,   75,  141,   75,  141
70453,   77,  124,   77,  121
70554,   79,  101,   80,   97
70655,   81,   88,   81,   84
70757,   82,   76,   82,   74
70858,   84,   58,   83,   61
70959,   84,   57,   83,   67
71060,   83,   64,   83,   62
71162,   82,   74,   83,   65
71263,   82,   77,   83,   63
71364,   82,   72,   82,   70
71465,   82,   70,   83,   64
71567,   82,   76,   82,   76
71668,   83,   69,   82,   72
71769,   83,   65,   83,   62
71870,   66,  235,   66,  230
71972,   54,  352,   55,  343
72073,   58,  316,   59,  300
72174,   61,  282,   63,  269
72275,   64,  251,   65,  240
72377,   67,  224,   69,  208
72478,   70,  190,   70,  190
72579,   72,  178,   72,  170
72680,   74,  151,   75,  145
72781,   76,  134,   77,  124
72883,   79,  110,   80,  110
72984,   81,   84,   81,   83
73085,   83,   80,   83,   72
73187,   84,   63,   84,   61
73288,   83,   62,   82,   58
73389,   83,   58,   83,   64
73490,   82,   71,   83,   67
73592,   82,   78,   83,   71
73693,   82,   77,   82,   74
73794,   83,   62,   83,   72
73895,   70,   74,   67,   76
73996,   50,  403,   51,  395
74098,   54,  371,   55,  365
74199,   57,  332,   58,  325
74300,   61,  298,   62,  294
74402,   64,  270,   65,  263
74503,   67,  238,   67,  231
74604,   70,  217,   70,  204
74705,   72,  192,   72,  187
74807,   74,  157,   75,  161
74908,   77,  147,   77,  142
75009,   79,  120,   78,  122
75110,   80,  103,   80,   98
75212,   82,   91,   82,   85
75313,   83,   67,   83,   68
75414,   83,   60,   83,   64
75515,   83,   69,   83,   56
75616,   83,   76,   82,   76
75718,   83,   80,   83,   60
75819,   83,   67,   82,   71
75920,   83,   57,   82,   62
76022,   82,   64,   82,   67
76123,   78,   61,   79,   65
76224,   52,  383,   54,  372
76325,   55,  361,   57,  341
76427,   59,  324,   60,  302
76528,   62,  295,   63,  276
76629,   65,  261,   66,  244
76730,   68,  232,   69,  218
76832,   71,  208,   71,  196
76933,   74,  176,   74,  176
77034,   76,  134,   77,  128
77135,   78,  116,   79,  109
77236,   80,   96,   80,   91
77338,   81,   84,   82,   72
77439,   82,   71,   83,   63
77540,   83,   65,   83,   67
77642,   83,   68,   84,   56
77743,   83,   62,   83,   68
77844,   82,   74,   83,   60
77945,   83,   67,   81,   82
78047,   83,   62,   83,   68
78148,   82,   76,   83,   63
78249,   81,   80,   83,   68
78350,   82,   75,   83,   65
78452,   83,   69,   82,   71
78553,   83,   60,   83,   68
78654,   82,   71,   83,   67
78755,   82,   74,   82,   76
78857,   83,   65,   82,   76
78958,   54,  354,   56,  335
79059,   56,  335,   58,  310
79160,   59,  305,   62,  271
79262,   62,  274,   65,  243
79363,   65,  242,   68,  212
79464,   68,  214,   70,  191
79565,   71,  188,   73,  167
79667,   73,  168,   75,  143
79768,   76,  137,   77,  129
79869,   78,  116,   79,  105
79970,   79,  104,   81,   89
80072,   81,   89,   82,   70
80173,   83,   68,   83,   61
80274,   83,   64,   83,   63
80375,   83,   64,   83,   60
80477,   82,   72,   82,   74
80578,   83,   68,   83,   68
80679,   82,   70,   82,   70
80780,   82,   78,   82,   78
80882,   81,   80,   83,   67
80983,   83,   72,   83,   77
81084,   83,   54,   83,   61
81185,   83,   80,   83,   72
81287,   82,   69,   83,   60
81388,   82,   68,   82,   82
81489,   81,   68,   83,   74
81590,   82,   69,   83,   62
81692,   82,   71,   82,   67
81793,   82,   75,   82,   60
81894,   82,   74,   83,   75
81995,   82,   76,   83,   69
82097,   83,   76,   84,   77
82198,   83,   77,   83,   75
82299,   80,   68,   82,   63
82400,   53,  356,   56,  336
82501,   56,  350,   58,  327
82603,   60,  311,   61,  291
82704,   63,  275,   65,  261
82805,   66,  243,   67,  231
82907,   69,  211,   70,  201
83008,   72,  196,   73,  180
83109,   73,  170,   75,  156
83210,   75,  147,   76,  134
83312,   77,  123,   79,  115
83413,   79,  114,   80,  100
83514,   81,   91,   81,   75
83615,   82,   72,   82,   63
83717,   83,   61,   83,   68
83818,   82,   76,   83,   71
83919,   83,   65,   83,   71
84020,   83,   82,   83,   76
84122,   83,   75,   83,   64
84223,   83,   67,   83,   72
84324,   82,   63,   82,   63
84425,   82,   71,   82,   63
84527,   82,   80,   83,   65
84628,   82,   75,   83,   80
84729,   83,   60,   83,   69
84830,   83,   72,   82,   52
84932,   83,   75,   82,   72
85033,   83,   74,   81,   58
85134,   82,   71,   82,   74
85235,   83,   67,   84,   54
85337,   81,   82,   82,   70
85438,   81,   80,   83,   60
85539,   83,   65,   82,   71
85640,   83,   67,   83,   64
85742,   84,   58,   83,   67
85843,   82,   72,   83,   68
85944,   82,   75,   81,   81
86045,   81,   84,   82,   75
86147,   53,  361,   56,  331
86248,   57,  323,   58,  311
