  564,    1,  878,    0,  880
  665,    8,  849,    3,  880
  766,   15,  752,   10,  809
  868,   21,  700,   16,  751
  969,   26,  641,   21,  691
 1070,   31,  584,   27,  632
 1171,   37,  530,   32,  577
 1273,   41,  485,   37,  528
 1374,   46,  438,   41,  485
 1475,   50,  398,   45,  442
 1577,   53,  365,   49,  398
 1678,   56,  322,   53,  361
 1779,   59,  292,   57,  327
 1880,   62,  263,   60,  291
 1982,   65,  238,   63,  263
 2083,   68,  190,   67,  204
 2184,   70,  174,   70,  178
 2285,   72,  152,   72,  150
 2386,   75,  128,   74,  134
 2488,   76,  116,   76,  118
 2589,   77,  100,   78,   97
 2690,   79,   80,   80,   78
 2792,   80,   77,   80,   72
 2893,   80,   70,   81,   67
 2994,   81,   67,   80,   70
 3095,   80,   71,   80,   71
 3197,   80,   76,   81,   69
 3298,   80,   77,   81,   64
 3399,   80,   70,   80,   70
 3500,   80,   76,   81,   65
 3602,   80,   74,   80,   72
 3703,   80,   77,   80,   72
 3804,   80,   75,   79,   82
 3905,   80,   71,   80,   71
 4007,   80,   71,   81,   74
 4108,   79,   80,   81,   65
 4209,   80,   76,   81,   65
 4310,   80,   74,   79,   80
 4412,   80,   70,   79,   82
 4513,   81,   68,   81,   67
 4614,   80,   78,   80,   70
 4715,   80,   77,   82,   55
 4817,   79,   82,   80,   72
 4918,   80,   74,   82,   55
 5019,   80,   70,   79,   81
 5120,   80,   71,   80,   71
 5221,   80,   72,   80,   75
 5323,   80,   72,   80,   75
 5424,   80,   74,   81,   69
 5525,   80,   78,   80,   75
 5627,   79,   80,   80,   76
 5728,   80,   72,   81,   69
 5829,   80,   77,   80,   70
 5930,   81,   68,   81,   60
 6032,   81,   63,   80,   72
 6133,   80,   75,   81,   67
 6234,   80,   76,   80,   75
 6335,   80,   72,   80,   68
 6437,   80,   76,   80,   68
 6538,   80,   74,   80,   72
 6639,   80,   67,   80,   70
 6740,   79,   71,   80,   70
 6842,   79,   75,   80,   68
 6943,   80,   85,   81,   77
 7044,   81,   74,   80,   68
 7145,   81,   61,   80,   64
 7247,   80,   69,   80,   67
 7348,   80,   65,   80,   71
 7449,   80,   81,   81,   80
 7550,   80,   74,   81,   78
 7652,   80,   70,   81,   60
 7753,   80,   78,   81,   76
 7854,   80,   76,   81,   56
 7955,   80,   81,   80,   81
 8056,   81,   70,   80,   55
 8158,   80,   63,   80,   78
 8259,   80,   68,   80,   67
 8360,   80,   80,   80,   76
 8462,   80,   70,   80,   67
 8563,   81,   80,   81,   74
 8664,   80,   78,   81,   78
 8765,   80,   70,   81,   75
 8867,   80,   60,   80,   64
 8968,   80,   76,   81,   76
 9069,   81,   74,   80,   55
 9170,   80,   77,   81,   80
 9272,   80,   76,   80,   71
 9373,   81,   70,   80,   67
 9474,   80,   76,   80,   67
 9575,   80,   68,   80,   69
 9677,   80,   77,   79,   70
 9778,   80,   81,   80,   70
 9879,   81,   69,   79,   70
 9980,   80,   60,   80,   76
10081,   80,   74,   80,   80
10183,   80,   75,   81,   62
10284,   79,   85,   80,   70
10385,   79,   81,   80,   71
10487,   80,   70,   80,   70
10588,   81,   69,   80,   72
10689,   81,   60,   80,   70
10790,   80,   74,   80,   74
10892,   80,   77,   80,   76
10993,   80,   77,   81,   67
11094,   80,   74,   81,   67
11195,   80,   70,   81,   68
11297,   80,   70,   81,   65
11398,   80,   76,   81,   69
11499,   79,   80,   80,   71
11600,   80,   77,   80,   76
11702,   81,   67,   80,   74
11803,   81,   65,   80,   71
11904,   80,   76,   81,   69
12005,   80,   77,   81,   69
12107,   80,   71,   81,   62
12208,   79,   80,   81,   69
12309,   80,   78,   81,   65
12410,   80,   77,   80,   78
12512,   81,   67,   81,   68
12613,   81,   68,   81,   69
12714,   81,   61,   81,   64
12815,   80,   76,   80,   71
12917,   80,   77,   80,   70
13018,   80,   76,   80,   74
13119,   79,   81,   81,   64
13220,   80,   76,   80,   75
13322,   80,   71,   81,   69
13423,   81,   63,   81,   63
13524,   80,   78,   80,   75
13625,   81,   68,   81,   60
13727,   79,   81,   80,   71
13828,   81,   64,   81,   63
13929,   80,   77,   80,   74
14030,   80,   78,   81,   64
14132,   80,   75,   80,   74
14233,   80,   74,   80,   61
14334,   51,  342,   52,  325
14435,   55,  348,   54,  348
14537,   58,  318,   57,  316
14638,   61,  281,   60,  287
14739,   63,  252,   63,  262
14840,   66,  224,   65,  237
14942,   69,  202,   68,  211
15043,   70,  183,   69,  188
15144,   72,  156,   72,  163
15245,   75,  145,   74,  149
15347,   75,  130,   76,  127
15448,   77,  112,   77,  114
15549,   79,   97,   79,   95
15650,   80,   85,   80,   89
15752,   81,   63,   81,   70
15853,   81,   68,   82,   71
15954,   80,   70,   81,   62
16055,   80,   82,   81,   74
16157,   80,   74,   81,   64
16258,   81,   83,   81,   74
16359,   81,   75,   80,   67
16460,   81,   55,   80,   67
16561,   51,  128,   50,  131
16663,   53,  358,   53,  363
16764,   57,  324,   56,  329
16865,   59,  297,   59,  301
16967,   62,  268,   62,  274
17068,   64,  238,   64,  243
17169,   67,  211,   67,  217
17270,   69,  198,   69,  198
17372,   71,  176,   71,  170
17473,   73,  156,   73,  150
17574,   75,  138,   74,  132
17675,   76,  123,   76,  114
17777,   78,  107,   79,  110
17878,   79,   88,   79,   94
17979,   80,   75,   80,   70
18080,   81,   70,   80,   55
18182,   80,   69,   80,   71
18283,   80,   77,   80,   76
18384,   80,   72,   81,   69
18485,   80,   75,   81,   63
18587,   80,   74,   79,   85
18688,   81,   69,   80,   75
18789,   81,   69,   81,   60
18890,   79,   81,   81,   69
18992,   80,   75,   81,   60
19093,   52,  356,   51,  363
19194,   54,  337,   53,  345
19295,   57,  302,   56,  318
19397,   60,  272,   59,  287
19498,   64,  238,   62,  258
19599,   66,  215,   64,  236
19700,   68,  192,   66,  210
19801,   70,  172,   68,  190
19903,   73,  148,   71,  168
20004,   74,  150,   73,  164
20105,   76,  117,   75,  129
20207,   77,  105,   76,  111
20308,   78,   96,   78,   97
20409,   79,   87,   79,   85
20510,   80,   75,   80,   74
20612,   81,   64,   81,   64
20713,   81,   61,   81,   61
20814,   80,   70,   81,   68
20915,   80,   76,   81,   64
21017,   81,   69,   81,   60
21118,   80,   77,   79,   82
21219,   78,   94,   79,   82
21320,   79,   81,   81,   61
21422,   81,   63,   80,   70
21523,   81,   64,   82,   68
21624,   71,  167,   69,  180
21725,   53,  349,   54,  338
21826,   56,  317,   56,  312
21928,   58,  294,   59,  288
22029,   61,  262,   62,  257
22130,   64,  238,   64,  231
22231,   66,  215,   67,  208
22333,   69,  192,   69,  182
22434,   71,  168,   72,  164
22535,   74,  152,   73,  149
22637,   75,  129,   75,  128
22738,   77,  122,   77,  121
22839,   78,  101,   78,  103
22940,   79,   89,   79,   88
23042,   81,   75,   81,   68
23143,   81,   75,   80,   70
23244,   80,   72,   81,   60
23345,   81,   77,   81,   80
23446,   80,   72,   80,   58
23548,   81,   70,   80,   80
23649,   80,   80,   80,   63
23750,   80,   75,   80,   76
23851,   80,   72,   79,   52
23953,   52,  358,   52,  362
24054,   56,  336,   54,  347
24155,   58,  311,   58,  312
24257,   61,  280,   60,  287
24358,   64,  249,   63,  255
24459,   67,  230,   66,  235
24560,   68,  202,   67,  208
24662,   70,  177,   69,  185
24763,   73,  152,   72,  168
24864,   74,  140,   73,  151
24965,   76,  122,   75,  128
25067,   77,  109,   76,  116
25168,   78,   92,   79,   98
25269,   79,   88,   80,   85
25370,   81,   74,   80,   68
25472,   81,   70,   81,   68
25573,   80,   67,   81,   69
25674,   81,   75,   81,   72
25775,   69,   78,   70,   71
25877,   53,  351,   53,  352
25978,   56,  328,   56,  329
26079,   59,  300,   59,  307
26180,   62,  274,   62,  270
26282,   64,  242,   64,  242
26383,   68,  222,   68,  220
26484,   70,  174,   70,  175
26585,   72,  152,   72,  155
26687,   74,  138,   73,  142
26788,   76,  118,   75,  128
26889,   77,  100,   77,  109
26990,   79,   89,   78,   97
27092,   79,   80,   80,   76
27193,   81,   69,   80,   75
27294,   80,   75,   81,   69
27395,   81,   67,   80,   76
27497,   80,   75,   80,   72
27598,   80,   75,   81,   68
27699,   80,   77,   80,   71
27800,   80,   77,   80,   71
27902,   80,   71,   80,   71
28003,   74,  134,   75,  127
28104,   53,  341,   53,  342
28205,   57,  308,   56,  310
28307,   59,  281,   59,  282
28408,   62,  255,   62,  252
28509,   65,  229,   64,  232
28610,   67,  205,   67,  207
28712,   69,  181,   69,  187
28813,   71,  162,   71,  167
28914,   73,  142,   73,  147
29015,   75,  128,   74,  131
29117,   76,  112,   76,  117
29218,   77,  101,   78,   97
29319,   79,   85,   80,   78
29420,   80,   74,   80,   71
29522,   80,   72,   81,   69
29623,   80,   70,   81,   69
29724,   79,   81,   81,   68
29825,   80,   78,   81,   69
29927,   81,   67,   80,   71
30028,   81,   65,   80,   70
30129,   80,   70,   80,   72
30230,   80,   78,   80,   70
30332,   66,  215,   69,  183
30433,   55,  343,   56,  331
30534,   57,  314,   59,  300
30635,   60,  283,   61,  277
30736,   63,  248,   63,  248
30838,   66,  230,   66,  228
30939,   68,  197,   68,  207
31040,   70,  187,   70,  188
31142,   72,  167,   72,  171
31243,   73,  143,   74,  148
31344,   75,  130,   76,  131
31445,   76,  117,   77,  120
31547,   77,  101,   79,   96
31648,   79,   90,   80,   90
31749,   81,   83,   81,   77
31850,   81,   65,   80,   55
31952,   81,   70,   81,   74
32053,   80,   61,   80,   55
32154,   80,   71,   81,   80
32255,   80,   84,   81,   68
32357,   80,   82,   81,   77
32458,   81,   76,   81,   70
32559,   82,   82,   81,   81
32660,   81,   69,   81,   65
32762,   52,  100,   52,   97
32863,   55,  340,   55,  338
32964,   58,  310,   58,  307
33065,   61,  284,   60,  276
33167,   63,  255,   63,  249
33268,   65,  229,   66,  225
33369,   68,  209,   68,  205
33470,   69,  188,   70,  188
33572,   71,  163,   72,  161
33673,   73,  152,   73,  143
33774,   75,  129,   75,  124
33875,   77,  121,   77,  116
33977,   79,  102,   78,  101
34078,   80,   97,   80,   89
34179,   80,   76,   81,   74
34280,   81,   67,   81,   63
34381,   80,   70,   81,   65
34483,   80,   77,   81,   69
34584,   79,   77,   79,   62
34685,   71,  163,   71,  163
34786,   53,  343,   53,  343
34888,   56,  311,   56,  315
34989,   59,  283,   59,  282
35090,   62,  258,   61,  260
35192,   64,  234,   64,  231
35293,   66,  215,   67,  209
35394,   68,  190,   69,  187
35495,   70,  174,   71,  164
35597,   72,  155,   73,  145
35698,   74,  130,   74,  130
35799,   76,  116,   76,  114
35900,   77,  107,   77,  100
36002,   78,   91,   79,   87
36103,   79,   80,   80,   70
36204,   81,   64,   81,   60
36305,   80,   77,   81,   64
36407,   81,   64,   81,   63
36508,   79,   80,   79,   83
36609,   79,   85,   80,   74
36710,   80,   76,   81,   64
36812,   81,   69,   80,   72
36913,   81,   65,   81,   69
37014,   52,  354,   51,  361
37115,   53,  342,   53,  344
37216,   56,  311,   57,  307
37318,   59,  281,   60,  276
37419,   62,  258,   63,  247
37520,   65,  229,   65,  221
37622,   67,  209,   67,  204
37723,   69,  189,   69,  181
37824,   70,  174,   71,  161
37925,   72,  150,   73,  142
38027,   74,  131,   75,  128
38128,   76,  112,   76,  111
38229,   77,  104,   78,   91
38330,   78,   90,   80,   77
38432,   79,   87,   80,   72
38533,   81,   70,   81,   70
38634,   81,   60,   81,   71
38735,   81,   74,   80,   68
38837,   80,   76,   81,   75
38938,   80,   78,   80,   76
39039,   80,   80,   81,   77
39140,   80,   69,   79,   62
39242,   58,   67,   59,   74
39343,   53,  356,   54,  357
39444,   55,  334,   56,  330
39545,   58,  301,   59,  291
39647,   62,  281,   61,  268
39748,   64,  254,   64,  242
39849,   66,  231,   66,  223
39950,   69,  202,   69,  203
40052,   70,  181,   71,  184
40153,   72,  158,   72,  162
40254,   74,  143,   75,  145
40355,   75,  127,   75,  129
40457,   77,  116,   77,  112
40558,   77,   97,   78,   92
40659,   79,   91,   80,   77
40760,   80,   80,   80,   71
40862,   81,   71,   80,   72
40963,   80,   58,   80,   67
41064,   80,   81,   80,   76
41165,   79,   69,   80,   74
41267,   80,   76,   80,   71
41368,   80,   83,   80,   74
41469,   53,  331,   54,  315
41570,   56,  323,   57,  316
41672,   59,  291,   60,  283
41773,   62,  264,   63,  262
41874,   65,  241,   64,  230
41975,   67,  218,   67,  215
42077,   69,  198,   69,  198
42178,   71,  174,   71,  174
42279,   73,  154,   73,  161
42380,   75,  141,   75,  145
42482,   75,  120,   76,  123
42583,   78,  109,   78,  105
42684,   79,   97,   80,   94
42785,   79,   80,   80,   76
42886,   81,   67,   80,   74
42988,   81,   69,   80,   75
43089,   81,   60,   81,   62
43190,   80,   77,   80,   72
43292,   80,   78,   81,   68
43393,   79,   84,   79,   80
43494,   53,  343,   53,  340
43595,   55,  321,   56,  315
43697,   58,  290,   59,  289
43798,   62,  258,   61,  262
43899,   64,  232,   63,  240
44000,   66,  212,   66,  218
44102,   69,  189,   68,  192
44203,   71,  167,   70,  171
44304,   72,  152,   72,  156
44405,   74,  135,   74,  132
44507,   75,  121,   75,  121
44608,   77,  105,   78,   97
44709,   78,   96,   78,   90
44810,   79,   84,   80,   74
44912,   80,   74,   81,   65
45013,   80,   72,   81,   63
45114,   81,   67,   81,   61
45215,   80,   71,   80,   77
45316,   80,   78,   80,   77
45418,   79,   81,   81,   69
45519,   79,   81,   81,   64
45620,   62,  251,   63,  243
45721,   54,  336,   53,  341
45823,   57,  307,   56,  310
45924,   59,  284,   59,  285
46025,   62,  252,   62,  258
46127,   64,  230,   64,  234
46228,   67,  204,   66,  211
46329,   69,  182,   69,  185
46430,   71,  165,   70,  172
46532,   72,  151,   72,  155
46633,   74,  134,   76,  131
46734,   76,  118,   76,  110
46835,   78,  109,   78,  101
46937,   78,   95,   80,   83
47038,   80,   84,   80,   74
47139,   81,   75,   81,   69
47240,   81,   60,   80,   63
47342,   80,   70,   80,   70
47443,   80,   75,   80,   68
47544,   62,   74,   62,   76
47645,   54,  350,   53,  349
47747,   56,  328,   57,  324
47848,   59,  298,   59,  300
47949,   62,  268,   62,  269
48050,   64,  243,   64,  244
48152,   67,  221,   66,  223
48253,   69,  194,   68,  205
48354,   71,  176,   70,  184
48455,   72,  157,   72,  161
48557,   74,  137,   74,  142
48658,   75,  124,   76,  128
48759,   77,  115,   77,  114
48860,   78,  108,   79,   92
48962,   79,   92,   80,   92
49063,   80,   81,   81,   67
49164,   81,   75,   80,   72
49265,   81,   65,   81,   61
49366,   80,   67,   81,   82
49468,   79,   65,   81,   69
49569,   79,   76,   81,   65
49670,   72,   81,   74,   64
49772,   51,  369,   52,  368
49873,   55,  342,   54,  352
49974,   58,  314,   57,  321
50075,   60,  278,   60,  291
50176,   63,  255,   62,  269
50278,   65,  229,   64,  242
50379,   69,  208,   67,  225
50480,   70,  192,   68,  202
50582,   72,  168,   71,  178
50683,   74,  151,   73,  161
50784,   75,  135,   75,  140
50885,   76,  114,   77,  104
50986,   78,   96,   78,   92
51088,   79,   85,   79,   81
51189,   80,   77,   80,   71
51290,   80,   71,   80,   70
51392,   81,   61,   82,   58
51493,   79,   80,   80,   75
51594,   80,   75,   82,   55
51695,   79,   87,   79,   89
51796,   81,   68,   81,   68
51898,   80,   72,   81,   68
51999,   80,   75,   82,   58
52100,   80,   77,   79,   87
52202,   80,   72,   81,   63
52303,   79,   82,   79,   81
52404,   80,   75,   81,   63
52505,   81,   64,   80,   71
52607,   79,   82,   81,   62
52708,   50,  374,   52,  352
52809,   54,  336,   54,  338
52910,   57,  309,   57,  309
53012,   59,  282,   59,  285
53113,   62,  251,   62,  256
53214,   64,  232,   64,  234
53315,   67,  205,   66,  210
53417,   68,  190,   68,  190
53518,   71,  163,   70,  171
53619,   72,  152,   72,  158
53720,   75,  128,   74,  131
53822,   75,  123,   75,  121
53923,   76,  117,   77,  108
54024,   77,  101,   79,   85
54125,   79,   85,   80,   78
54227,   80,   74,   80,   72
54328,   81,   68,   80,   78
54429,   80,   74,   80,   77
54530,   80,   70,   81,   65
54632,   80,   75,   80,   74
54733,   79,   82,   81,   61
54834,   80,   84,   81,   82
54935,   80,   68,   81,   58
55036,   59,   69,   61,   84
55138,   55,  343,   56,  341
55239,   56,  309,   58,  303
55340,   60,  285,   61,  277
55442,   63,  258,   64,  255
55543,   65,  238,   66,  231
55644,   67,  212,   68,  208
55745,   69,  189,   70,  177
55847,   71,  177,   73,  165
55948,   73,  163,   74,  149
56049,   74,  144,   75,  131
56150,   75,  122,   77,  115
56252,   77,  115,   78,  105
56353,   78,  102,   80,   90
56454,   80,   85,   81,   77
56555,   81,   81,   82,   74
56657,   81,   69,   81,   68
56758,   80,   78,   81,   74
56859,   81,   65,   82,   67
56960,   81,   78,   80,   72
57062,   79,   80,   80,   68
57163,   80,   71,   80,   76
57264,   80,   74,   80,   74
57365,   79,   71,   79,   64
57467,   80,   69,   80,   70
57568,   79,   84,   80,   76
57669,   80,   82,   80,   76
57770,   80,   77,   80,   72
57872,   52,  264,   51,  260
57973,   55,  341,   54,  349
58074,   58,  312,   57,  322
58175,   61,  285,   59,  289
58277,   63,  258,   62,  264
58378,   65,  231,   64,  242
58479,   67,  208,   67,  215
58580,   69,  187,   69,  200
58682,   71,  165,   71,  178
58783,   74,  157,   74,  164
58884,   75,  135,   75,  136
58985,   76,  118,   76,  110
59087,   77,  102,   78,   97
59188,   79,   88,   79,   81
59289,   80,   71,   80,   72
59390,   80,   71,   81,   68
59491,   80,   70,   80,   70
59593,   80,   75,   80,   71
59694,   79,   82,   81,   69
59795,   79,   81,   80,   70
59896,   71,  161,   73,  141
59998,   54,  335,   55,  328
60099,   57,  305,   58,  298
60200,   60,  271,   60,  271
60302,   63,  242,   63,  249
60403,   65,  221,   65,  224
60504,   67,  204,   67,  207
